title,vote_average,popularity,genres_clean
Star Trek II: The Wrath of Khan,7.3,22.434102,"['action', 'adventure', 'sciencefiction', 'thriller']"
Ace Ventura: Pet Detective,6.4,41.249004,"['comedy', 'mystery']"
WarGames,7.0,23.161754,"['thriller', 'sciencefiction']"
Witness,7.0,19.195399,"['crime', 'drama', 'romance', 'thriller']"
Act of Valor,6.3,21.958055,"['action', 'thriller', 'war']"
Step Up,6.7,45.477802,"['music', 'drama', 'romance', 'crime']"
Beavis and Butt-Head Do America,6.5,12.60629,"['animation', 'comedy']"
Jackie Brown,7.3,40.631671,"['comedy', 'crime', 'romance']"
Harold & Kumar Escape from Guantanamo Bay,6.2,26.219598,"['comedy', 'adventure']"
Chronicle,6.6,64.504747,"['sciencefiction', 'drama', 'thriller']"
Yentl,6.2,3.389249,"['music', 'drama', 'romance']"
Time Bandits,6.6,14.779537,"['family', 'fantasy', 'sciencefiction', 'adventure', 'comedy']"
Crossroads,4.7,6.703319,"['action', 'adventure', 'comedy', 'drama', 'family', 'music', 'romance']"
Project X,6.5,49.070321,"['comedy', 'crime']"
Patton,7.3,21.933822,"['drama', 'history', 'war']"
One Hour Photo,6.6,20.624896,"['horror', 'thriller']"
Quarantine,5.5,8.083995,"['horror', 'sciencefiction', 'thriller']"
The Eye,5.5,11.135734,"['drama', 'horror', 'thriller']"
Johnson Family Vacation,4.7,4.623609,"['comedy', 'family']"
How High,6.3,11.510281,['comedy']
The Muppet Christmas Carol,7.2,15.085981,"['comedy', 'family', 'fantasy', 'drama']"
Frida,7.3,18.422327,"['drama', 'romance']"
Katy Perry: Part of Me,6.5,8.410688,"['documentary', 'music']"
The Fault in Our Stars,7.6,74.358971,"['romance', 'drama']"
Rounders,6.9,18.422008,"['drama', 'crime']"
Top Five,6.3,15.896312,"['drama', 'comedy']"
Prophecy,5.4,8.61659,"['horror', 'sciencefiction']"
Stir of Echoes,6.5,6.044161,"['horror', 'mystery', 'thriller']"
Philomena,7.4,29.019504,['drama']
The Upside of Anger,6.4,6.2464,"['comedy', 'drama']"
The Boys from Brazil,6.6,5.315213,"['horror', 'drama', 'thriller', 'sciencefiction']"
Aquamarine,5.8,16.931846,"['fantasy', 'romance', 'family', 'comedy']"
Paper Towns,6.1,64.610671,"['drama', 'mystery', 'romance']"
My Baby's Daddy,4.3,4.480167,['comedy']
Nebraska,7.4,29.223881,"['drama', 'adventure']"
Tales from the Crypt: Demon Knight,6.7,7.710797,"['horror', 'comedy', 'thriller']"
Max Keeble's Big Move,5.4,1.081822,"['comedy', 'family', 'fantasy', 'sciencefiction']"
Young Adult,5.6,16.183746,"['comedy', 'drama']"
Crank,6.6,47.992817,"['action', 'thriller', 'crime']"
Def Jam's How to Be a Player,5.3,1.20245,"['comedy', 'romance']"
Living Out Loud,5.3,0.700792,"['comedy', 'drama', 'romance']"
Just Wright,6.1,10.409253,"['comedy', 'drama', 'romance']"
Rachel Getting Married,6.1,14.345428,['drama']
The Postman Always Rings Twice,6.4,6.803763,"['romance', 'crime', 'drama']"
Girl with a Pearl Earring,6.4,19.944479,"['drama', 'romance']"
Das Boot,7.9,26.967494,"['action', 'drama', 'history', 'war', 'adventure']"
Sorority Boys,4.6,3.444542,['comedy']
About Time,7.8,74.817641,"['comedy', 'drama', 'sciencefiction']"
House of Flying Daggers,7.1,21.064082,"['adventure', 'drama', 'action', 'romance']"
Arbitrage,6.1,16.40512,"['drama', 'thriller']"
Project Almanac,6.4,32.940597,"['sciencefiction', 'thriller']"
Cadillac Records,6.9,13.427427,"['drama', 'history', 'music']"
Screwed,4.9,5.359381,"['action', 'comedy']"
Fortress,5.7,8.708229,"['action', 'thriller', 'sciencefiction']"
For Your Consideration,5.9,4.330428,"['comedy', 'drama']"
Celebrity,6.0,7.594593,"['drama', 'comedy']"
Running with Scissors,5.8,4.770195,"['drama', 'comedy']"
From Justin to Kelly,3.0,1.623338,"['comedy', 'romance']"
Girl 6,5.7,2.993939,['comedy']
In the Cut,4.6,10.536092,"['mystery', 'thriller']"
Two Lovers,6.6,8.290636,"['drama', 'romance']"
Last Orders,6.0,3.603842,"['comedy', 'drama']"
The Host,6.7,27.65527,"['horror', 'drama', 'sciencefiction']"
The Pursuit of D.B. Cooper,6.8,1.379643,"['adventure', 'crime', 'thriller']"
Ravenous,6.9,9.164386,"['comedy', 'horror', 'thriller', 'western']"
Charlie Bartlett,6.5,9.779444,"['comedy', 'drama']"
The Great Beauty,7.3,32.523573,"['comedy', 'drama']"
The Dangerous Lives of Altar Boys,6.4,2.24888,"['comedy', 'drama']"
Stoker,6.5,27.322212,"['drama', 'horror', 'thriller']"
2046,6.9,12.664787,"['fantasy', 'drama', 'sciencefiction', 'romance']"
Married Life,6.1,3.004432,"['crime', 'drama', 'romance']"
Duma,6.9,4.795244,"['adventure', 'drama', 'family']"
Ondine,6.5,5.841285,"['drama', 'romance']"
Brother,6.8,5.327714,"['crime', 'drama', 'thriller']"
Welcome to Collinwood,6.2,3.582733,['comedy']
Critical Care,6.1,2.678715,"['comedy', 'drama']"
The Life Before Her Eyes,6.1,9.728143,"['thriller', 'drama', 'mystery']"
Darling Companion,5.3,2.303865,"['drama', 'romance']"
Trade,6.8,11.237374,"['drama', 'thriller']"
Fateless,6.5,1.906807,"['war', 'drama']"
Breakfast of Champions,5.2,2.695896,['comedy']
"A Woman, a Gun and a Noodle Shop",4.8,1.416796,"['comedy', 'drama', 'thriller']"
Cypher,6.7,11.636883,"['thriller', 'sciencefiction', 'mystery']"
City of Life and Death,7.6,4.793348,"['drama', 'history', 'war']"
Legend of a Rabbit,3.0,0.738652,"['animation', 'family', 'action', 'adventure', 'comedy']"
Space Battleship Yamato,6.3,5.158067,['sciencefiction']
5 Days of War,5.8,5.727602,"['war', 'drama']"
Triangle,6.9,25.496926,['horror']
10 Days in a Madhouse,4.3,0.489271,['drama']
Heaven is for Real,6.0,11.150261,['drama']
Snatch,7.7,53.595686,"['thriller', 'crime']"
Dancin' It's On,4.3,0.186234,"['drama', 'romance']"
Pet Sematary,6.4,20.747994,"['drama', 'horror']"
Madadayo,7.5,2.930853,['drama']
The Cry of the Owl,5.5,4.75919,['drama']
A Tale of Three Cities,6.3,0.753362,"['drama', 'history', 'romance']"
Gremlins,6.9,45.072136,"['fantasy', 'horror', 'comedy']"
Star Wars,8.1,126.393695,"['adventure', 'action', 'sciencefiction']"
Dirty Grandpa,5.7,56.805781,['comedy']
Doctor Zhivago,7.4,12.854853,"['drama', 'romance', 'war']"
Trash,7.1,14.637357,"['adventure', 'crime', 'drama', 'thriller']"
High School Musical 3: Senior Year,6.2,21.801188,"['comedy', 'drama', 'family', 'music', 'romance']"
The Fighter,7.2,31.019381,['drama']
Jackass Number Two,6.4,11.227087,"['action', 'comedy', 'documentary']"
My Cousin Vinny,7.3,19.231507,"['comedy', 'drama']"
If I Stay,7.3,31.162838,['drama']
Drive Hard,3.9,3.94487,"['action', 'comedy', 'crime']"
Major League,6.6,7.559192,['comedy']
St. Trinian's,5.6,7.377587,"['comedy', 'family', 'sciencefiction']"
Phone Booth,6.7,38.018085,"['thriller', 'drama']"
A Walk to Remember,7.5,33.283554,"['drama', 'romance']"
Dead Man Walking,7.3,15.864928,['drama']
Cruel Intentions,6.6,23.449703,"['drama', 'romance', 'thriller']"
Saw VI,6.0,31.900899,"['horror', 'mystery']"
History of the World: Part I,6.5,14.282314,['comedy']
The Secret Life of Bees,7.4,7.645979,['adventure']
Corky Romano,4.1,3.495758,"['action', 'comedy', 'crime']"
Raising Cain,5.9,7.558959,"['drama', 'horror', 'thriller', 'crime']"
F.I.S.T.,6.4,3.375208,"['drama', 'action']"
Invaders from Mars,5.5,4.234269,['sciencefiction']
Brooklyn,7.2,39.337949,"['drama', 'romance']"
Barry Lyndon,7.7,29.543331,"['drama', 'romance', 'war']"
Out Cold,5.8,4.12064,['comedy']
The Ladies Man,5.7,2.259537,['comedy']
Quartet,6.3,7.722021,"['drama', 'comedy', 'romance']"
Tomcats,4.9,7.063053,"['comedy', 'romance']"
Frailty,7.0,16.003958,"['drama', 'thriller', 'crime']"
Woman in Gold,7.3,21.204929,['drama']
Kinsey,6.6,6.799314,['drama']
Army of Darkness,7.3,33.758281,"['fantasy', 'horror', 'comedy']"
Slackers,5.4,9.371811,"['comedy', 'romance']"
What's Eating Gilbert Grape,7.5,33.282794,"['romance', 'drama']"
The Visual Bible: The Gospel of John,8.2,3.208172,"['drama', 'history']"
Vera Drake,6.8,4.131918,"['crime', 'drama']"
The Guru,5.1,4.093288,"['comedy', 'romance']"
The Perez Family,6.6,1.187671,"['comedy', 'drama', 'romance']"
Inside Llewyn Davis,7.2,36.319205,"['drama', 'music']"
O,5.8,4.146752,"['drama', 'romance', 'thriller']"
Return to the Blue Lagoon,5.1,9.705589,"['drama', 'adventure', 'romance']"
The Molly Maguires,5.9,1.396985,"['drama', 'history']"
Romance & Cigarettes,6.0,4.056774,"['comedy', 'music', 'romance']"
Copying Beethoven,6.2,5.062687,['drama']
Brighton Rock,5.6,3.122152,"['drama', 'thriller', 'crime']"
Saw V,5.9,32.943848,"['horror', 'thriller', 'crime']"
Machine Gun McCain,7.3,0.700127,"['drama', 'action', 'thriller', 'crime', 'foreign']"
LOL,5.9,31.763201,"['drama', 'comedy', 'romance']"
Jindabyne,5.7,8.950864,"['crime', 'drama', 'mystery', 'thriller']"
Kabhi Alvida Naa Kehna,6.1,3.246903,"['drama', 'romance']"
An Ideal Husband,6.3,4.519523,"['drama', 'comedy', 'romance']"
The Last Days on Mars,5.2,18.764453,"['sciencefiction', 'thriller', 'horror']"
Darkness,5.6,6.340135,['horror']
2001: A Space Odyssey,7.9,86.201184,"['sciencefiction', 'mystery', 'adventure']"
E.T. the Extra-Terrestrial,7.3,56.105798,"['sciencefiction', 'adventure', 'family', 'fantasy']"
In the Land of Women,5.8,12.792446,"['romance', 'comedy', 'drama']"
The Blue Butterfly,6.8,1.985552,"['adventure', 'drama', 'family']"
There Goes My Baby,8.5,0.037073,"['drama', 'comedy']"
Housefull,5.2,0.12082,"['drama', 'comedy', 'romance', 'foreign']"
September Dawn,5.0,3.646848,"['drama', 'action', 'history', 'western', 'romance']"
For Greater Glory - The True Story of Cristiada,6.4,5.759545,"['history', 'drama']"
The Bélier Family,7.0,25.302978,"['comedy', 'drama', 'music']"
Good Will Hunting,7.9,43.734886,['drama']
Misconduct,5.3,10.016909,"['drama', 'thriller']"
Saw III,6.1,33.124871,"['horror', 'thriller', 'crime']"
Stripes,6.5,10.892398,"['action', 'comedy']"
Bring It On,5.8,14.754281,['comedy']
The Purge: Election Year,6.1,53.727146,"['action', 'horror', 'thriller']"
She's All That,5.7,8.9876,"['comedy', 'romance']"
Saw IV,5.9,29.244768,"['horror', 'thriller', 'crime']"
White Noise,5.6,14.447723,"['drama', 'horror', 'thriller']"
Madea's Family Reunion,6.0,5.882208,"['drama', 'comedy', 'romance']"
The Color of Money,6.7,17.3393,['drama']
The Longest Day,7.2,19.524972,"['action', 'drama', 'history', 'war']"
The Mighty Ducks,6.4,8.932837,"['comedy', 'family']"
The Grudge,5.8,35.695442,"['horror', 'mystery', 'thriller']"
Happy Gilmore,6.5,26.598884,['comedy']
Jeepers Creepers,6.1,23.316208,"['horror', 'thriller']"
Bill & Ted's Excellent Adventure,6.7,25.929893,"['adventure', 'comedy', 'sciencefiction']"
Oliver!,7.0,8.305998,"['drama', 'family', 'music']"
The Best Exotic Marigold Hotel,6.9,21.258991,"['drama', 'comedy']"
Recess: School's Out,6.6,5.699058,"['sciencefiction', 'animation', 'comedy', 'family']"
Mad Max Beyond Thunderdome,5.9,36.582038,"['action', 'adventure', 'sciencefiction']"
Commando,6.4,34.224204,"['action', 'adventure', 'thriller']"
The Boy,5.8,38.179483,"['horror', 'mystery', 'thriller']"
Devil,5.8,30.934688,"['horror', 'mystery', 'thriller']"
Friday After Next,6.0,7.499639,['comedy']
Insidious: Chapter 3,6.2,45.946524,"['drama', 'horror', 'thriller']"
The Last Dragon,6.4,4.928777,"['action', 'adventure', 'comedy']"
The Lawnmower Man,5.4,10.125029,"['horror', 'thriller', 'sciencefiction']"
Nick and Norah's Infinite Playlist,6.4,20.452449,"['comedy', 'music', 'romance']"
Dogma,6.8,14.543435,"['fantasy', 'comedy', 'adventure']"
The Banger Sisters,5.5,6.015354,"['comedy', 'drama']"
Twilight Zone: The Movie,6.2,12.902975,"['drama', 'fantasy', 'horror', 'sciencefiction', 'thriller']"
Road House,6.3,6.216203,"['action', 'thriller']"
A Low Down Dirty Shame,6.0,3.290639,"['action', 'comedy', 'crime']"
Swimfan,5.0,4.844451,"['drama', 'thriller']"
Employee of the Month,5.3,9.559737,"['comedy', 'romance']"
Can't Hardly Wait,6.1,11.350382,"['comedy', 'drama', 'romance']"
The Outsiders,6.9,13.455373,"['crime', 'drama']"
Pete's Dragon,6.2,31.974359,"['adventure', 'family', 'fantasy']"
The Dead Zone,6.9,16.78512,"['horror', 'sciencefiction', 'thriller']"
Sinister 2,5.4,26.090495,['horror']
Sparkle,5.8,2.698185,"['drama', 'music']"
Valentine,5.0,5.904126,"['horror', 'thriller']"
The Fourth Kind,5.8,22.888173,"['mystery', 'sciencefiction', 'thriller']"
A Prairie Home Companion,6.4,5.025446,"['drama', 'comedy', 'music']"
Sugar Hill,5.2,2.580808,"['drama', 'action', 'thriller']"
Invasion U.S.A.,5.3,4.192064,"['action', 'thriller']"
Roll Bounce,6.1,2.596338,"['comedy', 'drama', 'family']"
Rushmore,7.5,18.289303,"['comedy', 'drama']"
Skyline,4.7,26.268209,['sciencefiction']
The Second Best Exotic Marigold Hotel,6.3,17.592299,"['drama', 'comedy']"
Kit Kittredge: An American Girl,6.4,6.27141,"['comedy', 'drama', 'family']"
The Perfect Man,5.5,11.158906,"['comedy', 'drama', 'family', 'romance']"
Mo' Better Blues,6.3,3.079862,"['drama', 'romance']"
Kung Pow: Enter the Fist,6.1,8.288813,"['action', 'comedy']"
Tremors,6.6,32.579697,"['action', 'horror']"
Wrong Turn,6.0,33.555764,"['horror', 'thriller']"
The Long Riders,6.6,2.959547,"['western', 'history']"
The Corruptor,6.0,4.068107,"['action', 'crime', 'mystery', 'thriller']"
Mud,7.0,17.663353,['drama']
Reno 911!: Miami,5.6,4.207456,"['action', 'adventure', 'comedy', 'crime']"
One Direction: This Is Us,8.0,7.944457,"['documentary', 'music']"
"The Goods: Live Hard, Sell Hard",5.4,3.352702,['comedy']
Hey Arnold! The Movie,5.6,5.856363,"['animation', 'family']"
My Week with Marilyn,6.6,21.006078,['drama']
The Matador,6.2,5.647538,"['action', 'comedy', 'crime', 'drama', 'thriller']"
Love Jones,8.1,1.000178,"['comedy', 'drama', 'romance']"
The Gift,6.7,27.247013,"['thriller', 'mystery']"
End of the Spear,6.1,1.83428,"['adventure', 'drama']"
Get Over It,5.5,11.592129,"['comedy', 'romance']"
Office Space,7.4,18.366362,"['comedy', 'crime']"
Drop Dead Gorgeous,6.4,6.736274,['comedy']
Big Eyes,6.8,28.570174,['drama']
Very Bad Things,6.2,5.671691,"['comedy', 'crime', 'thriller']"
Sleepover,5.3,5.842299,"['comedy', 'family']"
Body Double,6.4,9.525626,"['crime', 'mystery', 'horror', 'thriller']"
MacGruber,5.1,14.038512,"['action', 'adventure', 'comedy']"
Dirty Pretty Things,6.8,9.177896,"['crime', 'drama', 'thriller']"
Movie 43,4.4,35.350303,['comedy']
Over Her Dead Body,5.3,12.067921,['comedy']
Seeking a Friend for the End of the World,6.3,30.863082,"['comedy', 'drama', 'romance', 'sciencefiction']"
Cedar Rapids,5.9,10.254807,['comedy']
American History X,8.2,73.567232,['drama']
The Collection,5.9,16.361743,"['horror', 'thriller']"
Teacher's Pet,5.5,1.374409,"['animation', 'drama', 'family', 'music']"
The Red Violin,7.3,6.18869,"['drama', 'thriller', 'mystery', 'music', 'romance']"
The Straight Story,7.7,15.280261,['drama']
Deuces Wild,5.5,0.753481,"['action', 'crime', 'drama', 'romance']"
Bad Words,6.4,14.105392,['comedy']
"Run, Fatboy, Run",6.2,14.905357,"['comedy', 'romance']"
Heartbeeps,3.8,0.518056,"['comedy', 'romance', 'family']"
Black or White,6.5,12.172131,['drama']
On the Line,4.1,3.084874,"['comedy', 'family', 'romance']"
Rescue Dawn,6.9,17.078656,"['adventure', 'drama', 'war']"
Danny Collins,6.6,16.318608,"['comedy', 'drama', 'music']"
"Jeff, Who Lives at Home",6.1,10.409155,"['drama', 'comedy']"
I Am Love,6.9,5.355763,"['drama', 'romance']"
Atlas Shrugged Part II,5.4,4.725357,"['drama', 'sciencefiction', 'mystery']"
Romeo Is Bleeding,5.7,4.850402,"['action', 'crime', 'drama', 'thriller']"
The Limey,6.6,8.902102,"['action', 'crime', 'drama', 'mystery', 'thriller']"
Crash,7.2,28.223163,['drama']
The House of Mirth,6.4,3.007816,"['drama', 'romance']"
Malone,6.8,1.610132,"['action', 'thriller']"
Peaceful Warrior,7.3,8.326131,"['drama', 'romance']"
Bucky Larson: Born to Be a Star,4.4,3.919057,['comedy']
Bamboozled,6.3,2.23411,"['comedy', 'drama']"
The Forest,4.8,19.865989,"['horror', 'thriller']"
Sphinx,6.0,0.310513,"['adventure', 'mystery', 'thriller']"
While We're Young,5.8,19.263477,"['comedy', 'drama', 'mystery']"
A Better Life,7.0,4.123533,['drama']
Spider,6.4,6.948401,"['drama', 'mystery', 'thriller']"
Gun Shy,5.4,3.988432,"['action', 'comedy', 'romance', 'thriller']"
Nicholas Nickleby,6.8,5.099923,"['adventure', 'drama', 'action', 'family']"
The Iceman,6.4,19.494703,"['thriller', 'crime', 'drama']"
Krrish,5.5,3.759988,"['action', 'sciencefiction']"
Cecil B. Demented,6.2,4.176066,"['thriller', 'comedy', 'crime']"
Killer Joe,6.5,16.436178,"['crime', 'drama', 'thriller']"
The Joneses,6.1,14.979375,"['comedy', 'drama']"
Owning Mahowny,6.8,8.045488,"['crime', 'drama', 'thriller']"
The Brothers Solomon,4.9,8.312153,['comedy']
My Blueberry Nights,6.0,10.733761,"['drama', 'romance']"
Illuminata,6.3,0.111313,['drama']
Swept Away,4.8,4.570043,"['comedy', 'romance']"
"War, Inc.",5.6,6.265659,"['action', 'adventure', 'comedy', 'thriller']"
Shaolin Soccer,6.6,17.54768,"['action', 'comedy']"
The Brown Bunny,5.5,3.412162,['drama']
The Swindle,6.4,0.627964,"['comedy', 'crime', 'thriller']"
Rosewater,6.5,5.75555,['drama']
The Chambermaid on the Titanic,5.3,1.031142,['drama']
Coriolanus,5.9,7.554799,"['drama', 'thriller']"
Imaginary Heroes,6.3,2.85283,"['comedy', 'drama']"
High Heels and Low Lifes,6.4,1.769593,"['action', 'crime', 'comedy']"
World's Greatest Dad,6.5,9.805551,"['comedy', 'romance']"
Severance,6.4,12.898984,"['horror', 'comedy', 'thriller']"
Edmond,6.0,2.803642,"['drama', 'thriller']"
Welcome to the Rileys,6.4,6.085879,['drama']
Police Academy: Mission to Moscow,4.1,11.946898,"['comedy', 'crime']"
Blood Done Sign My Name,6.0,0.397341,"['drama', 'crime']"
Cinco de Mayo: La Batalla,5.8,0.072085,"['war', 'history', 'drama']"
Elsa & Fred,6.2,2.849895,"['comedy', 'family', 'romance']"
"An Alan Smithee Film: Burn, Hollywood, Burn",3.0,0.666218,['comedy']
The Open Road,4.8,1.388136,"['comedy', 'drama', 'romance']"
The Good Guy,5.4,2.631688,"['comedy', 'romance']"
Motherhood,4.7,10.955567,"['comedy', 'drama']"
Free Style,5.8,0.122874,"['drama', 'family']"
Strangerland,5.1,5.145655,"['drama', 'thriller']"
Janky Promoters,7.0,1.728816,['comedy']
Blonde Ambition,3.9,3.064563,"['comedy', 'romance']"
The Oxford Murders,5.7,9.318033,"['crime', 'mystery', 'thriller']"
The Reef,5.4,7.245108,"['drama', 'horror', 'thriller']"
Eulogy,6.4,9.085482,"['comedy', 'drama']"
White Noise 2: The Light,5.6,6.814247,"['thriller', 'drama', 'horror', 'fantasy']"
Beat the World,4.3,2.873796,"['music', 'drama']"
Fifty Dead Men Walking,6.1,4.481897,"['action', 'thriller']"
Jungle Shuffle,6.5,1.413934,"['family', 'animation', 'adventure']"
Adam Resurrected,6.4,2.574014,"['drama', 'war']"
Of Horses and Men,6.9,1.617943,"['drama', 'romance', 'comedy']"
It's a Wonderful Afterlife,4.3,1.259968,"['comedy', 'romance']"
The Devil's Tomb,4.0,5.099472,"['action', 'horror', 'thriller', 'sciencefiction']"
Partition,6.4,2.131524,"['drama', 'foreign', 'romance']"
Good Intentions,5.0,0.304566,['comedy']
"The Good, The Bad, The Weird",7.1,11.847324,"['action', 'adventure', 'comedy', 'western']"
Nurse 3-D,4.9,10.013629,"['horror', 'thriller']"
Gunless,6.7,3.753703,"['drama', 'action', 'comedy', 'western']"
Adventureland,6.4,19.978021,['comedy']
The Lost City,6.0,3.588529,"['drama', 'romance']"
Next Friday,6.4,9.337388,['comedy']
American Heist,4.3,11.431434,['action']
You Only Live Twice,6.5,28.675891,"['action', 'thriller', 'adventure']"
Plastic,6.1,9.70276,"['drama', 'action', 'comedy', 'crime']"
Amour,7.5,17.151293,"['drama', 'romance']"
Poltergeist III,4.5,11.225044,"['horror', 'thriller']"
Re-Kill,4.9,5.346205,"['horror', 'sciencefiction']"
"It's a Mad, Mad, Mad, Mad World",7.0,14.562991,"['action', 'adventure', 'comedy', 'crime']"
Volver,7.3,19.747809,"['comedy', 'drama', 'romance']"
Heavy Metal,6.2,12.928269,"['animation', 'sciencefiction']"
Gentlemen Broncos,6.2,3.193777,"['action', 'comedy', 'thriller']"
Richard III,6.9,5.107235,"['drama', 'war']"
Into the Grizzly Maze,5.1,10.073144,"['action', 'horror', 'thriller']"
Kites,6.0,4.807549,"['drama', 'action', 'romance']"
Melancholia,7.0,36.173598,"['drama', 'sciencefiction']"
Red Dog,7.1,5.499412,"['drama', 'comedy', 'family']"
Jab Tak Hai Jaan,7.3,5.900535,"['drama', 'romance']"
Alien,7.9,94.184658,"['horror', 'action', 'thriller', 'sciencefiction']"
The Texas Chain Saw Massacre,7.2,29.262427,['horror']
The Runaways,6.3,17.611971,"['drama', 'music']"
